Independent,P-Value,Relationship,DepPos,Dependent,Hypothesis ID,Supported,Mediator/Moderator,IndPos,Relationship ID,MidPos,Type,Source ID
29114,.05,Positive Effect,"(-300, 130)",29518,6913-4,1,29523,"(-300, -25)",2515,"(-200, -325)",Moderator,6913
29114,.05,Positive Effect,"(-300, -30)",29519,6913-4,1,29523,"(-300, -25)",2516,"(-200, -325)",Moderator,6913
29437,.01,Negative Effect,"(300, 210)",28082,6913-5a,1,29520,"(300, -90)",2517,"(-200, -142)",Moderator,6913
29437,.01,Negative Effect,"(300, -250)",28083,6913-5a,1,29520,"(300, -90)",2518,"(-200, -142)",Moderator,6913
29437,.01,Negative Effect,"(300, 210)",28082,6913-5a,1,29521,"(300, -90)",2519,"(-200, -38)",Moderator,6913
29437,.01,Negative Effect,"(300, -250)",28083,6913-5a,1,29521,"(300, -90)",2520,"(-200, -38)",Moderator,6913
29437,.01,Negative Effect,"(300, 210)",28082,6913-5a,1,29522,"(300, -90)",2521,"(-200, 66)",Moderator,6913
29437,.01,Negative Effect,"(300, -250)",28083,6913-5a,1,29522,"(300, -90)",2522,"(-200, 66)",Moderator,6913
29437,.01,Negative Effect,"(300, 210)",28082,6913-5a,1,29523,"(300, -90)",2523,"(-200, -325)",Moderator,6913
29437,.01,Negative Effect,"(300, -250)",28083,6913-5a,1,29523,"(300, -90)",2524,"(-200, -325)",Moderator,6913
29438,.01,Negative Effect,"(300, 210)",28082,6913-5a,1,29520,"(300, -70)",2525,"(-200, -142)",Moderator,6913
29438,.01,Negative Effect,"(300, -250)",28083,6913-5a,1,29520,"(300, -70)",2526,"(-200, -142)",Moderator,6913
29438,.01,Negative Effect,"(300, 210)",28082,6913-5a,1,29521,"(300, -70)",2527,"(-200, -38)",Moderator,6913
29438,.01,Negative Effect,"(300, -250)",28083,6913-5a,1,29521,"(300, -70)",2528,"(-200, -38)",Moderator,6913
29438,.01,Negative Effect,"(300, 210)",28082,6913-5a,1,29522,"(300, -70)",2529,"(-200, 66)",Moderator,6913
29438,.01,Negative Effect,"(300, -250)",28083,6913-5a,1,29522,"(300, -70)",2530,"(-200, 66)",Moderator,6913
29438,.01,Negative Effect,"(300, 210)",28082,6913-5a,1,29523,"(300, -70)",2531,"(-200, -325)",Moderator,6913
29438,.01,Negative Effect,"(300, -250)",28083,6913-5a,1,29523,"(300, -70)",2532,"(-200, -325)",Moderator,6913
29439,.01,Negative Effect,"(300, 210)",28082,6913-5a,1,29520,"(300, -50)",2533,"(-200, -142)",Moderator,6913
29439,.01,Negative Effect,"(300, -250)",28083,6913-5a,1,29520,"(300, -50)",2534,"(-200, -142)",Moderator,6913
29439,.01,Negative Effect,"(300, 210)",28082,6913-5a,1,29521,"(300, -50)",2535,"(-200, -38)",Moderator,6913
29439,.01,Negative Effect,"(300, -250)",28083,6913-5a,1,29521,"(300, -50)",2536,"(-200, -38)",Moderator,6913
29439,.01,Negative Effect,"(300, 210)",28082,6913-5a,1,29522,"(300, -50)",2537,"(-200, 66)",Moderator,6913
29439,.01,Negative Effect,"(300, -250)",28083,6913-5a,1,29522,"(300, -50)",2538,"(-200, 66)",Moderator,6913
29439,.01,Negative Effect,"(300, 210)",28082,6913-5a,1,29523,"(300, -50)",2539,"(-200, -325)",Moderator,6913
29439,.01,Negative Effect,"(300, -250)",28083,6913-5a,1,29523,"(300, -50)",2540,"(-200, -325)",Moderator,6913
29440,.01,Negative Effect,"(300, 210)",28082,6913-5a,1,29520,"(300, -30)",2541,"(-200, -142)",Moderator,6913
29440,.01,Negative Effect,"(300, -250)",28083,6913-5a,1,29520,"(300, -30)",2542,"(-200, -142)",Moderator,6913
29440,.01,Negative Effect,"(300, 210)",28082,6913-5a,1,29521,"(300, -30)",2543,"(-200, -38)",Moderator,6913
29440,.01,Negative Effect,"(300, -250)",28083,6913-5a,1,29521,"(300, -30)",2544,"(-200, -38)",Moderator,6913
29440,.01,Negative Effect,"(300, 210)",28082,6913-5a,1,29522,"(300, -30)",2545,"(-200, 66)",Moderator,6913
29440,.01,Negative Effect,"(300, -250)",28083,6913-5a,1,29522,"(300, -30)",2546,"(-200, 66)",Moderator,6913
29440,.01,Negative Effect,"(300, 210)",28082,6913-5a,1,29523,"(300, -30)",2547,"(-200, -325)",Moderator,6913
29440,.01,Negative Effect,"(300, -250)",28083,6913-5a,1,29523,"(300, -30)",2548,"(-200, -325)",Moderator,6913
29506,.01,Positive Effect,"(300, -90)",29437,6913-5b,1,29520,"(-300, 102)",2549,"(-200, -142)",Moderator,6913
29506,.01,Positive Effect,"(300, -70)",29438,6913-5b,1,29520,"(-300, 102)",2550,"(-200, -142)",Moderator,6913
29506,.01,Positive Effect,"(300, -50)",29439,6913-5b,1,29520,"(-300, 102)",2551,"(-200, -142)",Moderator,6913
29506,.01,Positive Effect,"(300, -30)",29440,6913-5b,1,29520,"(-300, 102)",2552,"(-200, -142)",Moderator,6913
29506,.01,Positive Effect,"(300, -90)",29437,6913-5b,1,29521,"(-300, 102)",2553,"(-200, -38)",Moderator,6913
29506,.01,Positive Effect,"(300, -70)",29438,6913-5b,1,29521,"(-300, 102)",2554,"(-200, -38)",Moderator,6913
29506,.01,Positive Effect,"(300, -50)",29439,6913-5b,1,29521,"(-300, 102)",2555,"(-200, -38)",Moderator,6913
29506,.01,Positive Effect,"(300, -30)",29440,6913-5b,1,29521,"(-300, 102)",2556,"(-200, -38)",Moderator,6913
29506,.01,Positive Effect,"(300, -90)",29437,6913-5b,1,29522,"(-300, 102)",2557,"(-200, 66)",Moderator,6913
29506,.01,Positive Effect,"(300, -70)",29438,6913-5b,1,29522,"(-300, 102)",2558,"(-200, 66)",Moderator,6913
29506,.01,Positive Effect,"(300, -50)",29439,6913-5b,1,29522,"(-300, 102)",2559,"(-200, 66)",Moderator,6913
29506,.01,Positive Effect,"(300, -30)",29440,6913-5b,1,29522,"(-300, 102)",2560,"(-200, 66)",Moderator,6913
29506,.01,Positive Effect,"(300, -90)",29437,6913-5b,1,29523,"(-300, 102)",2561,"(-200, -325)",Moderator,6913
29506,.01,Positive Effect,"(300, -70)",29438,6913-5b,1,29523,"(-300, 102)",2562,"(-200, -325)",Moderator,6913
29506,.01,Positive Effect,"(300, -50)",29439,6913-5b,1,29523,"(-300, 102)",2563,"(-200, -325)",Moderator,6913
29506,.01,Positive Effect,"(300, -30)",29440,6913-5b,1,29523,"(-300, 102)",2564,"(-200, -325)",Moderator,6913
29507,.01,Positive Effect,"(300, -90)",29437,6913-5b,1,29520,"(-300, -40)",2565,"(-200, -142)",Moderator,6913
29507,.01,Positive Effect,"(300, -70)",29438,6913-5b,1,29520,"(-300, -40)",2566,"(-200, -142)",Moderator,6913
29507,.01,Positive Effect,"(300, -50)",29439,6913-5b,1,29520,"(-300, -40)",2567,"(-200, -142)",Moderator,6913
29507,.01,Positive Effect,"(300, -30)",29440,6913-5b,1,29520,"(-300, -40)",2568,"(-200, -142)",Moderator,6913
29507,.01,Positive Effect,"(300, -90)",29437,6913-5b,1,29521,"(-300, -40)",2569,"(-200, -38)",Moderator,6913
29507,.01,Positive Effect,"(300, -70)",29438,6913-5b,1,29521,"(-300, -40)",2570,"(-200, -38)",Moderator,6913
29507,.01,Positive Effect,"(300, -50)",29439,6913-5b,1,29521,"(-300, -40)",2571,"(-200, -38)",Moderator,6913
29507,.01,Positive Effect,"(300, -30)",29440,6913-5b,1,29521,"(-300, -40)",2572,"(-200, -38)",Moderator,6913
29507,.01,Positive Effect,"(300, -90)",29437,6913-5b,1,29522,"(-300, -40)",2573,"(-200, 66)",Moderator,6913
29507,.01,Positive Effect,"(300, -70)",29438,6913-5b,1,29522,"(-300, -40)",2574,"(-200, 66)",Moderator,6913
29507,.01,Positive Effect,"(300, -50)",29439,6913-5b,1,29522,"(-300, -40)",2575,"(-200, 66)",Moderator,6913
29507,.01,Positive Effect,"(300, -30)",29440,6913-5b,1,29522,"(-300, -40)",2576,"(-200, 66)",Moderator,6913
29507,.01,Positive Effect,"(300, -90)",29437,6913-5b,1,29523,"(-300, -40)",2577,"(-200, -325)",Moderator,6913
29507,.01,Positive Effect,"(300, -70)",29438,6913-5b,1,29523,"(-300, -40)",2578,"(-200, -325)",Moderator,6913
29507,.01,Positive Effect,"(300, -50)",29439,6913-5b,1,29523,"(-300, -40)",2579,"(-200, -325)",Moderator,6913
29507,.01,Positive Effect,"(300, -30)",29440,6913-5b,1,29523,"(-300, -40)",2580,"(-200, -325)",Moderator,6913
29517,.01,Positive Effect,"(300, -90)",29437,6913-5b,1,29520,"(-300, -190)",2581,"(-200, -142)",Moderator,6913
29517,.01,Positive Effect,"(300, -70)",29438,6913-5b,1,29520,"(-300, -190)",2582,"(-200, -142)",Moderator,6913
29517,.01,Positive Effect,"(300, -50)",29439,6913-5b,1,29520,"(-300, -190)",2583,"(-200, -142)",Moderator,6913
29517,.01,Positive Effect,"(300, -30)",29440,6913-5b,1,29520,"(-300, -190)",2584,"(-200, -142)",Moderator,6913
29517,.01,Positive Effect,"(300, -90)",29437,6913-5b,1,29521,"(-300, -190)",2585,"(-200, -38)",Moderator,6913
29517,.01,Positive Effect,"(300, -70)",29438,6913-5b,1,29521,"(-300, -190)",2586,"(-200, -38)",Moderator,6913
29517,.01,Positive Effect,"(300, -50)",29439,6913-5b,1,29521,"(-300, -190)",2587,"(-200, -38)",Moderator,6913
29517,.01,Positive Effect,"(300, -30)",29440,6913-5b,1,29521,"(-300, -190)",2588,"(-200, -38)",Moderator,6913
29517,.01,Positive Effect,"(300, -90)",29437,6913-5b,1,29522,"(-300, -190)",2589,"(-200, 66)",Moderator,6913
29517,.01,Positive Effect,"(300, -70)",29438,6913-5b,1,29522,"(-300, -190)",2590,"(-200, 66)",Moderator,6913
29517,.01,Positive Effect,"(300, -50)",29439,6913-5b,1,29522,"(-300, -190)",2591,"(-200, 66)",Moderator,6913
29517,.01,Positive Effect,"(300, -30)",29440,6913-5b,1,29522,"(-300, -190)",2592,"(-200, 66)",Moderator,6913
29517,.01,Positive Effect,"(300, -90)",29437,6913-5b,1,29523,"(-300, -190)",2593,"(-200, -325)",Moderator,6913
29517,.01,Positive Effect,"(300, -70)",29438,6913-5b,1,29523,"(-300, -190)",2594,"(-200, -325)",Moderator,6913
29517,.01,Positive Effect,"(300, -50)",29439,6913-5b,1,29523,"(-300, -190)",2595,"(-200, -325)",Moderator,6913
29517,.01,Positive Effect,"(300, -30)",29440,6913-5b,1,29523,"(-300, -190)",2596,"(-200, -325)",Moderator,6913
29518,.01,Positive Effect,"(300, -90)",29437,6913-5b,1,29520,"(-300, 130)",2597,"(-200, -142)",Moderator,6913
29518,.01,Positive Effect,"(300, -70)",29438,6913-5b,1,29520,"(-300, 130)",2598,"(-200, -142)",Moderator,6913
29518,.01,Positive Effect,"(300, -50)",29439,6913-5b,1,29520,"(-300, 130)",2599,"(-200, -142)",Moderator,6913
29518,.01,Positive Effect,"(300, -30)",29440,6913-5b,1,29520,"(-300, 130)",2600,"(-200, -142)",Moderator,6913
29518,.01,Positive Effect,"(300, -90)",29437,6913-5b,1,29521,"(-300, 130)",2601,"(-200, -38)",Moderator,6913
29518,.01,Positive Effect,"(300, -70)",29438,6913-5b,1,29521,"(-300, 130)",2602,"(-200, -38)",Moderator,6913
29518,.01,Positive Effect,"(300, -50)",29439,6913-5b,1,29521,"(-300, 130)",2603,"(-200, -38)",Moderator,6913
29518,.01,Positive Effect,"(300, -30)",29440,6913-5b,1,29521,"(-300, 130)",2604,"(-200, -38)",Moderator,6913
29518,.01,Positive Effect,"(300, -90)",29437,6913-5b,1,29522,"(-300, 130)",2605,"(-200, 66)",Moderator,6913
29518,.01,Positive Effect,"(300, -70)",29438,6913-5b,1,29522,"(-300, 130)",2606,"(-200, 66)",Moderator,6913
29518,.01,Positive Effect,"(300, -50)",29439,6913-5b,1,29522,"(-300, 130)",2607,"(-200, 66)",Moderator,6913
29518,.01,Positive Effect,"(300, -30)",29440,6913-5b,1,29522,"(-300, 130)",2608,"(-200, 66)",Moderator,6913
29518,.01,Positive Effect,"(300, -90)",29437,6913-5b,1,29523,"(-300, 130)",2609,"(-200, -325)",Moderator,6913
29518,.01,Positive Effect,"(300, -70)",29438,6913-5b,1,29523,"(-300, 130)",2610,"(-200, -325)",Moderator,6913
29518,.01,Positive Effect,"(300, -50)",29439,6913-5b,1,29523,"(-300, 130)",2611,"(-200, -325)",Moderator,6913
29518,.01,Positive Effect,"(300, -30)",29440,6913-5b,1,29523,"(-300, 130)",2612,"(-200, -325)",Moderator,6913
29519,.01,Positive Effect,"(300, -90)",29437,6913-5b,1,29520,"(-300, -30)",2613,"(-200, -142)",Moderator,6913
29519,.01,Positive Effect,"(300, -70)",29438,6913-5b,1,29520,"(-300, -30)",2614,"(-200, -142)",Moderator,6913
29519,.01,Positive Effect,"(300, -50)",29439,6913-5b,1,29520,"(-300, -30)",2615,"(-200, -142)",Moderator,6913
29519,.01,Positive Effect,"(300, -30)",29440,6913-5b,1,29520,"(-300, -30)",2616,"(-200, -142)",Moderator,6913
29519,.01,Positive Effect,"(300, -90)",29437,6913-5b,1,29521,"(-300, -30)",2617,"(-200, -38)",Moderator,6913
29519,.01,Positive Effect,"(300, -70)",29438,6913-5b,1,29521,"(-300, -30)",2618,"(-200, -38)",Moderator,6913
29519,.01,Positive Effect,"(300, -50)",29439,6913-5b,1,29521,"(-300, -30)",2619,"(-200, -38)",Moderator,6913
29519,.01,Positive Effect,"(300, -30)",29440,6913-5b,1,29521,"(-300, -30)",2620,"(-200, -38)",Moderator,6913
29519,.01,Positive Effect,"(300, -90)",29437,6913-5b,1,29522,"(-300, -30)",2621,"(-200, 66)",Moderator,6913
29519,.01,Positive Effect,"(300, -70)",29438,6913-5b,1,29522,"(-300, -30)",2622,"(-200, 66)",Moderator,6913
29519,.01,Positive Effect,"(300, -50)",29439,6913-5b,1,29522,"(-300, -30)",2623,"(-200, 66)",Moderator,6913
29519,.01,Positive Effect,"(300, -30)",29440,6913-5b,1,29522,"(-300, -30)",2624,"(-200, 66)",Moderator,6913
29519,.01,Positive Effect,"(300, -90)",29437,6913-5b,1,29523,"(-300, -30)",2625,"(-200, -325)",Moderator,6913
29519,.01,Positive Effect,"(300, -70)",29438,6913-5b,1,29523,"(-300, -30)",2626,"(-200, -325)",Moderator,6913
29519,.01,Positive Effect,"(300, -50)",29439,6913-5b,1,29523,"(-300, -30)",2627,"(-200, -325)",Moderator,6913
29519,.01,Positive Effect,"(300, -30)",29440,6913-5b,1,29523,"(-300, -30)",2628,"(-200, -325)",Moderator,6913
50593,,Positive Effect,"(300, -205)",26196,6915-1a,1,,"(-300, 190)",2629,,Regular,6915
50593,,Positive Effect,"(300, -205)",26196,6915-1a,1,,"(-300, 190)",2630,,Regular,6915
50593,,Positive Effect,"(300, -205)",26196,6915-1a,1,,"(-300, 190)",2631,,Regular,6915
50593,,Positive Effect,"(300, -205)",26196,6915-1a,1,,"(-300, 190)",2632,,Regular,6915
50593,,Positive Effect,"(300, -205)",26196,6915-1a,1,,"(-300, 190)",2633,,Regular,6915
50593,,Positive Effect,"(300, -205)",26196,6915-1a,1,,"(-300, 190)",2634,,Regular,6915
50593,,Positive Effect,"(300, -205)",26196,6915-1a,1,,"(-300, 190)",2635,,Regular,6915
50593,,Positive Effect,"(300, -205)",26196,6915-1a,1,,"(-300, 190)",2636,,Regular,6915
50593,,Positive Effect,"(300, -205)",26196,6915-1a,1,,"(-300, 190)",2637,,Regular,6915
50593,,Positive Effect,"(300, -205)",26196,6915-1a,1,,"(-300, 190)",2638,,Regular,6915
50592,,Negative Effect,"(300, -205)",26196,6915-1a,1,,"(-300, -2)",2639,,Regular,6915
50594,.05,Positive Effect,"(300, -205)",26196,6915-1b,1,,"(-300, -205)",2640,,Regular,6915
50594,.05,Positive Effect,"(300, -205)",26196,6915-1b,1,,"(-300, -205)",2641,,Regular,6915
50594,.05,Positive Effect,"(300, -205)",26196,6915-1b,1,,"(-300, -205)",2642,,Regular,6915
50594,.05,Positive Effect,"(300, -205)",26196,6915-1b,1,,"(-300, -205)",2643,,Regular,6915
50594,.05,Positive Effect,"(300, -205)",26196,6915-1b,1,,"(-300, -205)",2644,,Regular,6915
50594,.05,Positive Effect,"(300, -205)",26196,6915-1b,1,,"(-300, -205)",2645,,Regular,6915
50594,.05,Positive Effect,"(300, -205)",26196,6915-1b,1,,"(-300, -205)",2646,,Regular,6915
50594,.05,Positive Effect,"(300, -205)",26196,6915-1b,1,,"(-300, -205)",2647,,Regular,6915
50594,.05,Positive Effect,"(300, -205)",26196,6915-1b,1,,"(-300, -205)",2648,,Regular,6915
50594,.05,Positive Effect,"(300, -205)",26196,6915-1b,1,,"(-300, -205)",2649,,Regular,6915
50592,.05,Negative Effect,"(300, -205)",26196,6915-1b,1,,"(-300, -2)",2650,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-1c,1,,"(-300, -250)",2651,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-1c,1,,"(-300, -250)",2652,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-1c,1,,"(-300, -250)",2653,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-1c,1,,"(-300, -250)",2654,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-1c,1,,"(-300, -250)",2655,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-1c,1,,"(-300, -250)",2656,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-1c,1,,"(-300, -250)",2657,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-1c,1,,"(-300, -250)",2658,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-1c,1,,"(-300, -250)",2659,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-1c,1,,"(-300, -250)",2660,,Regular,6915
50592,.05,Negative Effect,"(300, -205)",26196,6915-1c,1,,"(-300, -2)",2661,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2a,1,,"(-300, -250)",2662,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2a,1,,"(-300, -250)",2663,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2a,1,,"(-300, -250)",2664,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2a,1,,"(-300, -250)",2665,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2a,1,,"(-300, -250)",2666,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2a,1,,"(-300, -250)",2667,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2a,1,,"(-300, -250)",2668,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2a,1,,"(-300, -250)",2669,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2a,1,,"(-300, -250)",2670,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2a,1,,"(-300, -250)",2671,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2a,1,,"(-300, -250)",2672,,Regular,6915
50593,.05,Negative Effect,"(300, -205)",26196,6915-2a,1,,"(-300, 190)",2673,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2b,1,,"(-300, -250)",2674,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2b,1,,"(-300, -250)",2675,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2b,1,,"(-300, -250)",2676,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2b,1,,"(-300, -250)",2677,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2b,1,,"(-300, -250)",2678,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2b,1,,"(-300, -250)",2679,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2b,1,,"(-300, -250)",2680,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2b,1,,"(-300, -250)",2681,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2b,1,,"(-300, -250)",2682,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2b,1,,"(-300, -250)",2683,,Regular,6915
50595,.05,Positive Effect,"(300, -205)",26196,6915-2b,1,,"(-300, -250)",2684,,Regular,6915
50594,.05,Negative Effect,"(300, -205)",26196,6915-2b,1,,"(-300, -205)",2685,,Regular,6915
26208,.01,Positive Effect,"(-300, -126)",26209,6916-1a,1,,"(-300, 82)",2686,,Regular,6916
26208,.01,Positive Effect,"(-300, -126)",26209,6916-1a,1,,"(-300, 82)",2687,,Regular,6916
26208,.01,Positive Effect,"(-300, -126)",26209,6916-1a,1,,"(-300, 82)",2688,,Regular,6916
26208,.01,Positive Effect,"(-200, -350)",26210,6916-1b,1,,"(-300, 82)",2689,,Regular,6916
26208,.01,Positive Effect,"(-200, -350)",26210,6916-1b,1,,"(-300, 82)",2690,,Regular,6916
26208,.01,Positive Effect,"(-200, -350)",26210,6916-1b,1,,"(-300, 82)",2691,,Regular,6916
26206,.01,Positive Effect,"(-300, -126)",26209,6916-2a,1,,"(-300, -150)",2692,,Regular,6916
26206,.01,Positive Effect,"(-300, -126)",26209,6916-2a,1,,"(-300, -150)",2693,,Regular,6916
26206,.01,Positive Effect,"(-300, -126)",26209,6916-2a,1,,"(-300, -150)",2694,,Regular,6916
26206,.01,Positive Effect,"(-200, -350)",26210,6916-2b,1,,"(-300, -150)",2695,,Regular,6916
26206,.01,Positive Effect,"(-200, -350)",26210,6916-2b,1,,"(-300, -150)",2696,,Regular,6916
26206,.01,Positive Effect,"(-200, -350)",26210,6916-2b,1,,"(-300, -150)",2697,,Regular,6916
26207,.01,Positive Effect,"(-300, -126)",26209,6916-3a,1,,"(-300, -84)",2698,,Regular,6916
26207,.01,Positive Effect,"(-300, -126)",26209,6916-3a,1,,"(-300, -84)",2699,,Regular,6916
26207,.01,Positive Effect,"(-300, -126)",26209,6916-3a,1,,"(-300, -84)",2700,,Regular,6916
26207,.01,Negative Effect,"(-200, -350)",26210,6916-3b,1,,"(-300, -84)",2701,,Regular,6916
26207,.01,Negative Effect,"(-200, -350)",26210,6916-3b,1,,"(-300, -84)",2702,,Regular,6916
26207,.01,Negative Effect,"(-200, -350)",26210,6916-3b,1,,"(-300, -84)",2703,,Regular,6916
26209,.05,Positive Effect,"(300, -126)",26211,6916-4,1,,"(-300, -126)",2704,,Regular,6916
26209,.05,Positive Effect,"(300, -126)",26211,6916-4,1,,"(-300, -126)",2705,,Regular,6916
26209,.05,Positive Effect,"(300, -126)",26211,6916-4,1,,"(-300, -126)",2706,,Regular,6916
26210,,Positive Effect,"(300, -126)",26211,6916-5,1,,"(-200, -350)",2707,,Regular,6916
26210,,Positive Effect,"(300, -126)",26211,6916-5,1,,"(-200, -350)",2708,,Regular,6916
26210,,Positive Effect,"(300, -126)",26211,6916-5,1,,"(-200, -350)",2709,,Regular,6916
26209,.001,,"(300, -126)",26211,6916-6,1,26210,"(-300, -126)",2710,"(-200, -350)",Moderator,6916
26209,.001,,"(300, -126)",26211,6916-6,1,26210,"(-300, -126)",2711,"(-200, -350)",Moderator,6916
26209,.001,,"(300, -126)",26211,6916-6,1,26210,"(-300, -126)",2712,"(-200, -350)",Moderator,6916
26209,.001,,"(300, -126)",26211,6916-6,1,26210,"(-300, -126)",2713,"(-200, -350)",Moderator,6916
26209,.001,,"(300, -126)",26211,6916-6,1,26210,"(-300, -126)",2714,"(-200, -350)",Moderator,6916
26209,.001,,"(300, -126)",26211,6916-6,1,26210,"(-300, -126)",2715,"(-200, -350)",Moderator,6916
26209,.001,,"(300, -126)",26211,6916-6,1,26210,"(-300, -126)",2716,"(-200, -350)",Moderator,6916
26229,.001,,"(-300, -1)",26228,6917-1,1,,"(-300, -250)",2717,,Regular,6917
26229,.001,,"(-300, -1)",26228,6917-1,1,,"(-300, -250)",2718,,Regular,6917
26230,,,"(-300, -1)",26228,6917-2,1,,"(-300, -84)",2719,,Regular,6917
26230,,,"(-300, -1)",26228,6917-2,1,,"(-300, -84)",2720,,Regular,6917
26230,,,"(-300, -1)",26228,6917-2,1,,"(-300, -84)",2721,,Regular,6917
26228,.01,,"(200, -350)",26235,6917-3,1,,"(-300, -1)",2722,,Regular,6917
26228,.01,,"(200, -350)",26235,6917-3,1,,"(-300, -1)",2723,,Regular,6917
26228,.01,,"(200, -350)",26231,6917-4,1,,"(-300, -1)",2724,,Regular,6917
26228,.01,,"(200, -350)",26231,6917-4,1,,"(-300, -1)",2725,,Regular,6917
26231,.01,,"(300, -1)",26234,6917-5,1,,"(200, -350)",2726,,Regular,6917
26231,.01,,"(300, -1)",26234,6917-5,1,,"(200, -350)",2727,,Regular,6917
