"cost_level","ADM_RATE","SATMTMID","LOCALE","region","GRAD_DEBT_MDN","C150_4","SATVRMID","PFTFAC","md_earn_wne_p8","UGDS","COSTT4_A","ROI","AVG_INC","Major_Cluster"
"High",0.6571039413845394,531.1777777777778,"City:Small","Southeast",14874.0,0.4732235186873289,523.5020210185934,0.68,18100.0,305.0,24071.0,0.75194217107723,17963.14809,"Specialized"
"Low",0.4881,420.0,"City:Large","Southeast",34388.0,0.2449,415.0,0.6107,28000.0,1249.0,23343.0,1.19950306301675,33364.34989,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Southeast",4726.5,0.4732235186873289,523.5020210185934,0.475,24000.0,1605.0,9055.0,2.6504693539481,21365.33594,"Specialized"
"Low",0.5509,435.0,"Town:Distant","Southeast",35148.0,0.2764,410.0,0.8808,24800.0,4437.0,17538.0,1.41407230014825,33048.51549,"Comprehensive"
"Low",0.6099,531.1777777777778,"Rural:Fringe","Southeast",19741.5,0.0954,523.5020210185934,0.6419,29000.0,2181.0,12648.0,2.29285262492094,39719.89193,"Comprehensive"
"Low",0.7219,590.0,"Rural:Fringe","Southeast",17742.5,0.6202,570.0,0.869,42800.0,23372.0,17596.0,2.43237099340759,78821.13912,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Town:Distant","Southeast",14886.0,0.4732235186873289,523.5020210185934,0.5156,27800.0,2638.0,10094.0,2.75411135327918,37894.33347,"Specialized"
"Low",0.4842,505.0,"City:Midsize","Southeast",21634.5,0.2647,470.0,0.6446,32700.0,3073.0,13282.0,2.46197861767806,40927.27224,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Midsize","Southeast",18765.904755244756,0.4732235186873289,523.5020210185934,0.8377,24000.0,2795.0,10349.0,2.31906464392695,15756.54632,"Specialized"
"Low",0.739,510.0,"Suburb:Small","Southeast",20750.0,0.3108,510.0,0.7105,37800.0,1137.0,21722.0,1.7401712549489,55650.95147,"Comprehensive"
"Low",0.6211,545.0,"Town:Distant","Southeast",20491.0,0.4815,505.0,0.7809,37500.0,7502.0,15103.0,2.48295040720387,58283.10147,"Comprehensive"
"High",0.6488,560.0,"City:Large","Southeast",23058.0,0.4732235186873289,585.0,0.7096,40500.0,3095.0,42762.0,0.947102567700295,83175.22888,"Comprehensive"
"Low",0.685,530.0,"City:Small","Southeast",21366.5,0.373,485.0,1.0,33000.0,7239.0,12959.0,2.54649278493711,48122.23539,"Comprehensive"
"Low",0.5553,525.0,"City:Large","Southeast",18580.0,0.3814,535.0,0.7419,32900.0,8028.0,14982.0,2.19596849552797,44251.72316,"Comprehensive"
"Low",0.8418,540.0,"City:Small","Southeast",18750.0,0.3843,485.0,0.9923,32500.0,5921.0,13350.0,2.43445692883895,49827.05823,"Comprehensive"
"Low",0.9192,513.0,"City:Small","Southeast",18951.5,0.3502,470.0,0.7971,33700.0,6050.0,14720.0,2.28940217391304,47133.0755,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","Southeast",18765.904755244756,0.4732235186873289,523.5020210185934,0.6972,24000.0,1607.0,11523.0,2.08279093985941,15756.54632,"Specialized"
"Low",0.8237,515.0,"Town:Remote","Southeast",21000.0,0.338,503.0,0.985,30100.0,7410.0,14981.0,2.00921166811294,45243.45664,"Comprehensive"
"Low",0.6289,531.1777777777778,"City:Large","Southeast",30000.5,0.4732235186873289,523.5020210185934,0.3898,38200.0,925.0,23026.0,1.65899418049162,44861.80678,"Professional"
"Low",0.2482,531.1777777777778,"City:Midsize","Southeast",21250.0,0.2286,523.5020210185934,0.5205,44700.0,1632.0,16978.0,2.63281894216044,46330.76265,"Professional"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","Southeast",18765.904755244756,0.4732235186873289,523.5020210185934,0.5229,26800.0,1531.0,12725.0,2.10609037328094,17932.07984,"Specialized"
"High",0.7834,531.1777777777778,"City:Midsize","Southeast",9500.0,0.4732235186873289,523.5020210185934,0.6552,19800.0,420.0,25358.0,0.780818676551779,16300.08909,"Specialized"
"Low",0.431,531.1777777777778,"City:Small","Southeast",20500.0,0.3339,523.5020210185934,0.829,33400.0,12529.0,13843.0,2.41277179802066,53883.92301,"Comprehensive"
"Low",0.4293,456.0,"City:Midsize","Southeast",29000.0,0.3047,523.5020210185934,0.7924,28700.0,5727.0,15613.0,1.83821174662141,35511.05539,"Comprehensive"
"Low",0.2016,531.1777777777778,"City:Large","Southeast",25000.0,0.4732235186873289,523.5020210185934,0.774,26100.0,2598.0,13433.0,1.94297625251247,23234.19713,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Midsize","Southeast",12913.0,0.4732235186873289,523.5020210185934,0.9167,21500.0,2620.0,13005.0,1.65321030372933,21063.34124,"Specialized"
"Low",0.6593,531.1777777777778,"City:Midsize","Southeast",18500.0,0.4143,523.5020210185934,0.8,34600.0,14796.0,11128.0,3.10927390366643,51802.13088,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","Southeast",18765.904755244756,0.4732235186873289,523.5020210185934,1.0,24000.0,1771.0,10127.0,2.36990224153254,15756.54632,"Specialized"
"High",0.2495,660.0,"City:Large","Southeast",23783.0,0.4732235186873289,665.0,0.5965,51200.0,8271.0,53860.0,0.950612699591534,89902.01269,"Comprehensive"
"High",0.6408,485.0,"City:Large","Southeast",27000.0,0.5612,485.0,0.8989,43200.0,2568.0,25511.0,1.69338716632041,51097.05873,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Town:Distant","Southeast",18765.904755244756,0.4732235186873289,523.5020210185934,0.7179,24000.0,1172.0,10619.0,2.26009982107543,15756.54632,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Small","New England",29079.0,0.1778,523.5020210185934,0.1795,32000.0,964.0,18734.0,1.70812426604035,27264.06061,"Specialized"
"High",0.6403,531.1777777777778,"Town:Remote","New England",17222.0,0.7125,523.5020210185934,0.5102,20800.0,340.0,44310.0,0.469419995486346,71275.1458,"Specialized"
"High",0.2689,531.1777777777778,"City:Small","New England",18838.0,0.9224,523.5020210185934,0.8394,47600.0,1769.0,55350.0,0.859981933152665,43345.47677142704,"Comprehensive"
"High",0.1611,700.0,"Town:Fringe","New England",15000.0,0.9182,710.0,0.8851,48600.0,1772.0,54950.0,0.884440400363967,43345.47677142704,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","New England",11000.0,0.4732235186873289,523.5020210185934,0.2511,29700.0,2455.0,12415.0,2.39226741844543,35575.16082,"Specialized"
"High",0.2944,670.0,"Town:Remote","New England",17500.0,0.9119,665.0,0.8164,45700.0,1815.0,53590.0,0.852771039373017,43345.47677142704,"Comprehensive"
"Low",0.7787,531.1777777777778,"City:Small","New England",11972.0,0.4732235186873289,523.5020210185934,1.0,30100.0,1837.0,12620.0,2.3851030110935,36579.96066,"Specialized"
"Low",0.7513,475.0,"City:Small","New England",23000.0,0.3778,470.0,0.9333,34600.0,2408.0,22603.0,1.5307702517365,58860.08535,"Professional"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","New England",9793.0,0.4732235186873289,523.5020210185934,0.2547,28500.0,1746.0,13868.0,2.0550908566484,30269.96033,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Town:Distant","New England",17116.0,0.1694,523.5020210185934,0.3428,25600.0,4470.0,13104.0,1.95360195360195,31333.32293,"Professional"
"Low",0.8171,531.1777777777778,"Town:Remote","New England",23953.0,0.5939,523.5020210185934,0.6936,30500.0,2176.0,19104.0,1.5965242881072,65140.83384,"Comprehensive"
"Low",0.867,531.1777777777778,"Rural:Remote","New England",21136.0,0.4031,523.5020210185934,0.5,30300.0,760.0,16181.0,1.87256659044558,46523.20101,"Professional"
"Low",0.7852,455.0,"Rural:Remote","New England",20191.0,0.3774,470.0,0.4521,23100.0,597.0,16686.0,1.3843941028407,42688.30519,"Comprehensive"
"Low",0.778,540.0,"Suburb:Small","New England",23600.0,0.6042,535.0,0.7072,36500.0,8271.0,21589.0,1.690675807124,74080.42617,"Comprehensive"
"Low",0.6412,515.0,"Rural:Distant","New England",25000.0,0.7143,490.0,1.0,73500.0,927.0,21995.0,3.3416685610366,80875.61769,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","New England",19091.0,0.2969,523.5020210185934,0.44,27200.0,1063.0,15925.0,1.70800627943485,45926.9839,"Comprehensive"
"High",0.8162,540.0,"Suburb:Midsize","New England",25000.0,0.5842,520.0,0.9858,44200.0,2231.0,43979.0,1.00502512562814,87500.61071,"Comprehensive"
"Low",0.5955,531.1777777777778,"Town:Remote","New England",11600.0,0.4732235186873289,523.5020210185934,0.4922533516483511,26300.0,886.0,13419.0,1.95990759371041,28682.32055,"Specialized"
"High",0.9474,531.1777777777778,"City:Small","New England",25000.0,0.418,523.5020210185934,0.2429,24400.0,353.0,40719.0,0.599228861219578,80272.35621,"Specialized"
"High",0.8812,480.0,"Rural:Fringe","New England",25000.0,0.5455,480.0,0.3086,37100.0,1783.0,39971.0,0.928172925370894,72035.49116,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Small","New England",11040.0,0.4732235186873289,523.5020210185934,0.2215,31800.0,6182.0,13757.0,2.31155048339027,38559.66818,"Specialized"
"High",0.7828,495.0,"City:Small","New England",21618.0,0.3282,495.0,0.5669,35000.0,6378.0,23555.0,1.48588410104012,56825.0148,"Comprehensive"
"High",0.9252,410.0,"Rural:Fringe","New England",21625.0,0.45,430.0,0.3973,33200.0,781.0,32651.0,1.01681418639552,54151.81035,"Professional"
"High",0.6147,531.1777777777778,"Rural:Remote","New England",25000.0,0.4733,523.5020210185934,0.5303,27900.0,573.0,31948.0,0.873294102917241,69456.91152,"Professional"
"Low",0.6571039413845394,531.1777777777778,"Town:Remote","New England",5500.0,0.4732235186873289,523.5020210185934,1.0,24400.0,369.0,10697.0,2.28101336823408,26960.71081,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Mid East",16500.0,0.4732235186873289,523.5020210185934,0.361,26900.0,2285.0,14157.0,1.90012008193826,38121.42314,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Mid East",11365.0,0.4732235186873289,523.5020210185934,0.2472,33100.0,15241.0,15444.0,2.14322714322714,37987.72711,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Large","Mid East",18765.904755244756,0.4732235186873289,523.5020210185934,0.3005,26400.0,6406.0,10943.0,2.41250114228274,14829.17842,"Specialized"
"High",0.3235,465.0,"City:Large","Mid East",20250.0,0.4732235186873289,485.0,0.4584,49700.0,3230.0,23537.0,2.11156901899138,41921.8355,"Comprehensive"
"Low",0.4997,445.0,"Suburb:Large","Mid East",18765.904755244756,0.4063,445.0,0.5512,42600.0,4318.0,18770.0,2.26957911561002,57881.76952,"Comprehensive"
"High",0.561,540.0,"Suburb:Large","Mid East",21906.0,0.3692,490.0,0.1644,65400.0,380.0,29500.0,2.21694915254237,65118.04718,"Professional"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","Mid East",9500.0,0.4732235186873289,523.5020210185934,0.2186,30400.0,2406.0,8574.0,3.54560298577094,37636.14342,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","Mid East",7270.0,0.4732235186873289,523.5020210185934,0.2226,35000.0,8121.0,11851.0,2.95333727111636,41146.57774,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Rural:Distant","Mid East",18765.904755244756,0.4732235186873289,523.5020210185934,0.415,26200.0,2633.0,14624.0,1.79157549234136,23699.92636,"Specialized"
"High",0.6571039413845394,531.1777777777778,"Suburb:Large","Mid East",30975.0,0.2849,523.5020210185934,0.9608,43100.0,1289.0,27597.0,1.56176395985071,49477.37181,"Comprehensive"
"Low",0.5352,425.0,"City:Large","Mid East",17556.0,0.1467,430.0,0.5188,33300.0,3195.0,15476.0,2.15171879038511,34494.50789,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Mid East",7870.0,0.4732235186873289,523.5020210185934,0.1785,34600.0,5599.0,8508.0,4.0667606958157,42756.09371,"Specialized"
"Low",0.5524,490.0,"Suburb:Small","Mid East",20300.0,0.4547,490.0,0.6694,38500.0,4617.0,17948.0,2.14508580343214,73965.71899,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Rural:Distant","Mid East",9500.0,0.4732235186873289,523.5020210185934,0.3231,25200.0,677.0,10798.0,2.33376551213188,35823.01817,"Specialized"
"High",0.7279,560.0,"City:Small","Mid East",23000.0,0.7,590.0,0.6195,40200.0,1420.0,47908.0,0.839108290890874,99229.06381,"Comprehensive"
"High",0.6571039413845394,531.1777777777778,"Suburb:Midsize","Mid East",29079.0,0.4982,523.5020210185934,0.2619,32000.0,885.0,34019.0,0.940650812781093,27264.06061,"Professional"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Midsize","Mid East",6687.5,0.4732235186873289,523.5020210185934,0.2977,30400.0,4216.0,10118.0,3.0045463530342,36360.88253,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","Mid East",7500.0,0.4732235186873289,523.5020210185934,0.261,30400.0,6094.0,7906.0,3.84518087528459,33498.45344,"Specialized"
"High",0.7922,540.0,"City:Small","Mid East",23000.0,0.6822,545.0,0.3592,40000.0,1436.0,41228.0,0.970214417386242,80831.54579,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Mid East",9800.0,0.4732235186873289,523.5020210185934,0.239,36600.0,9163.0,13684.0,2.67465653317743,38579.66571,"Specialized"
"High",0.194,720.0,"City:Large","Mid East",17500.0,0.9112,680.0,0.8156,64400.0,5817.0,55390.0,1.16266474092797,101803.3515,"Comprehensive"
"High",0.6341,600.0,"City:Large","Mid East",23955.0,0.8263,590.0,0.622,56400.0,3835.0,52474.0,1.07481800510729,129237.9274,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Mid East",23697.0,0.1204,523.5020210185934,0.0912,46200.0,27239.0,16431.0,2.81175826182217,40371.81904,"Comprehensive"
"Low",0.6081,620.0,"Suburb:Large","Mid East",19997.5,0.5736,590.0,0.6514,46900.0,10429.0,21105.0,2.22222222222222,72154.84266,"Comprehensive"
"Low",0.448,660.0,"Suburb:Large","Mid East",18165.0,0.8182,630.0,0.7165,54400.0,26111.0,21785.0,2.49713105347716,97181.47808,"Comprehensive"
"High",0.5496,560.0,"City:Large","Mid East",24625.0,0.7114,600.0,0.5123,30900.0,1945.0,48051.0,0.643066741587064,103519.0431,"Professional"
"Low",0.4999,435.0,"Town:Fringe","Mid East",25000.0,0.3123,430.0,0.5791,32800.0,3765.0,19363.0,1.69395238341166,51120.53068,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"City:Small","Mid East",7450.0,0.4732235186873289,523.5020210185934,0.3995,35500.0,20126.0,10139.0,3.50133149225762,33980.46556,"Specialized"
"Low",0.495,450.0,"City:Large","Mid East",27000.0,0.2814,450.0,0.7022,34100.0,6672.0,20688.0,1.64829853054911,50037.13025,"Comprehensive"
"High",0.656,535.0,"Town:Fringe","Mid East",21758.0,0.7597,540.0,1.0,47100.0,1777.0,42063.0,1.11974894800656,104793.2646,"Comprehensive"
"High",0.5547,505.0,"City:Large","Mid East",24500.0,0.483,530.0,0.4685,45600.0,1271.0,38950.0,1.17073170731707,64808.72959,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","Mid East",18765.904755244756,0.4732235186873289,523.5020210185934,0.2588,36900.0,13638.0,8434.0,4.3751482096277,34426.4888,"Specialized"
"Low",0.5276,580.0,"Suburb:Small","Mid East",17750.0,0.6681,565.0,0.6352,44100.0,7758.0,18957.0,2.32631745529356,90918.56775,"Comprehensive"
"High",0.6531,600.0,"Suburb:Small","Mid East",21250.0,0.7889,624.0,0.6104,42900.0,1909.0,27216.0,1.57627865961199,112351.4824,"Comprehensive"
"High",0.6571039413845394,531.1777777777778,"City:Large","Mid East",34000.0,0.2683,523.5020210185934,0.4333,31600.0,1254.0,24720.0,1.27831715210356,27803.70055,"Professional"
"High",0.7806,625.0,"Suburb:Large","Mid East",22000.0,0.6913,685.0,0.7308,32300.0,490.0,53556.0,0.603107028157443,84660.85253,"Specialized"
"Low",0.5422,545.0,"City:Small","Mid East",17500.0,0.6366,535.0,0.5033,45700.0,17288.0,20792.0,2.19796075413621,87922.11927,"Comprehensive"
"High",0.5815,495.0,"Rural:Fringe","Mid East",21963.0,0.6164,485.0,0.2612,45800.0,3804.0,34735.0,1.31855477184396,77819.31537,"Comprehensive"
"High",0.9714,531.1777777777778,"NA","Mid East",22000.0,0.3333,523.5020210185934,0.3265,31700.0,261.0,26318.0,1.20449882209894,51370.48021,"Specialized"
"High",0.5657,575.0,"Town:Distant","Mid East",25000.0,0.7507,590.0,0.6547,40800.0,1453.0,48111.0,0.848038910020577,43345.47677142704,"Comprehensive"
"High",0.7531,550.0,"Suburb:Small","Mid East",22125.0,0.736,545.0,0.3798,42000.0,1551.0,42535.0,0.987422122957564,86277.6517,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","Mid East",9725.5,0.4732235186873289,523.5020210185934,0.3366,25600.0,3657.0,12323.0,2.07741621358435,30064.26155,"Specialized"
"High",0.7036,465.0,"City:Midsize","New England",23525.0,0.3628,455.0,0.1088,36100.0,1538.0,39729.0,0.908656145384983,59632.00405,"Comprehensive"
"High",0.1332,715.0,"Suburb:Large","New England",8481.5,0.9628,710.0,0.8924,54000.0,1791.0,54322.0,0.994072383196495,92897.54002,"Comprehensive"
"High",0.5992,460.0,"Rural:Fringe","New England",25000.0,0.4872,440.0,0.2473,36000.0,997.0,39514.0,0.911069494356431,72669.64461,"Comprehensive"
"High",0.7511,531.1777777777778,"City:Midsize","New England",25000.0,0.6743,523.5020210185934,0.53,47900.0,2237.0,43396.0,1.10378836759148,104498.1324,"Comprehensive"
"High",0.3383,690.0,"Suburb:Large","New England",23000.0,0.9041,630.0,0.6404,74700.0,2007.0,54666.0,1.36648007902535,101656.4031,"Specialized"
"High",0.5796,475.0,"Suburb:Large","New England",21750.0,0.6529,475.0,0.2197,37500.0,1571.0,35711.0,1.05009660888802,53574.12296,"Professional"
"High",0.7597,531.1777777777778,"City:Large","New England",21625.0,0.2242,523.5020210185934,0.2051,29100.0,1225.0,29890.0,0.973569755771161,44612.42116,"Professional"
"High",0.7243,475.0,"City:Midsize","New England",25000.0,0.2886,460.0,0.2767,36300.0,1740.0,39613.0,0.916365839497135,65174.49085,"Professional"
"High",0.4335,600.0,"City:Small","New England",22250.0,0.8771,588.0,0.625,69000.0,4161.0,51306.0,1.34487194480178,117472.0215,"Professional"
"High",0.2801,531.1777777777778,"City:Large","New England",24000.0,0.5207,523.5020210185934,0.4037,26200.0,4307.0,51908.0,0.504739153887647,96266.53658,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"Rural:Fringe","New England",9882.0,0.4732235186873289,523.5020210185934,0.2727,27500.0,2158.0,12224.0,2.24967277486911,32064.18625,"Specialized"
"High",0.6571039413845394,531.1777777777778,"City:Large","New England",39024.5,0.0909,523.5020210185934,0.0313,39500.0,569.0,32111.0,1.23010806265766,54713.10404,"Specialized"
"High",0.2798,685.0,"City:Small","New England",19000.0,0.9153,665.0,0.6164,61800.0,9464.0,54595.0,1.13197179228867,126473.3816,"Comprehensive"
"High",0.6571039413845394,531.1777777777778,"City:Large","New England",24852.0,0.5448,523.5020210185934,0.4343,25500.0,506.0,55913.0,0.456065673456978,43345.47677142704,"Specialized"
"High",0.5797,650.0,"City:Large","New England",23000.0,0.8475,625.0,0.6016,53600.0,16575.0,54836.0,0.977460062732512,116165.1091,"Comprehensive"
"High",0.3999,685.0,"City:Small","New England",23000.0,0.9118,655.0,0.6728,47400.0,3493.0,53957.0,0.878477306002928,97976.24122,"Comprehensive"
"Low",0.6958,514.0,"Suburb:Large","New England",22125.0,0.5167,505.0,0.4311,39100.0,9422.0,18425.0,2.12211668928087,73365.32504,"Comprehensive"
"Low",0.6571039413845394,531.1777777777778,"Suburb:Large","New England",5600.0,0.4732235186873289,523.5020210185934,0.1841,26600.0,7900.0,8648.0,3.07585568917669,36886.90767,"Specialized"
"Low",0.6571039413845394,531.1777777777778,"City:Large","New England",7945.0,0.4732235186873289,523.5020210185934,0.2242,30300.0,11368.0,11903.0,2.54557674535831,22759.7298,"Specialized"
"High",0.6571039413845394,531.1777777777778,"City:Midsize","New England",21790.5,0.0769,523.5020210185934,0.0608,35300.0,1001.0,27753.0,1.27193456563254,33390.39284,"Professional"
"Low",0.6571039413845394,531.1777777777778,"City:Small","New England",8086.0,0.4732235186873289,523.5020210185934,0.2062,28100.0,3680.0,12326.0,2.27973389582995,32136.67425,"Specialized"
"High",0.5217,531.1777777777778,"Suburb:Large","New England",29481.0,1.0,523.5020210185934,0.3143,57100.0,714.0,38088.0,1.49915984036967,51035.4119,"Specialized"
