"","cost_level","ADM_RATE","SATMTMID","LOCALE","region","GRAD_DEBT_MDN","C150_4","SATVRMID","PFTFAC","md_earn_wne_p8","UGDS","COSTT4_A","ROI","AVG_INC","Major_Cluster"
"3447","Low",NA,NA,"Suburb:Large","Great Lakes",25897.5,NA,NA,0.25,23500,168,22990,1.02218355806873,16005.79185,"Specialized"
"3448","High",NA,NA,"Suburb:Large","Far West",19997,NA,NA,NA,45300,666,31545,1.43604374702806,37680.20073,"Specialized"
"3449","High",NA,NA,"Rural:Remote","Plains",15302,NA,NA,0.2927,25700,142,25152,1.02178753180662,29068.37004,"Specialized"
"3450","High",NA,NA,"City:Large","Plains",32500,NA,NA,NA,26900,166,26686,1.00801918609008,21933.31202,"Specialized"
"3451","High",NA,NA,"City:Small","Southeast",10133,NA,NA,0.5769,25700,335,26750,0.960747663551402,18431.04893,"Specialized"
"3452","High",0.7778,NA,"City:Large","Great Lakes",11941,NA,NA,0.129,26200,258,26215,0.99942780850658,35301.61141,"Specialized"
"3453","Low",NA,NA,"City:Midsize","Southwest",10750,NA,NA,0.4935,33200,3282,12646,2.62533607464811,29155.97523,"Specialized"
"3454","Low",NA,NA,"City:Large","Southwest",19339,NA,NA,0.3333,23100,716,18691,1.23588893050131,19415.04647,"Specialized"
"3455","Low",0.5751,485,"Suburb:Midsize","Far West",15314,0.5387,490,0.4926,35800,4009,20244,1.76842521240861,51577.93681,"Comprehensive"
"3456","High",0.7467,NA,"Suburb:Large","Southeast",12500,0.2551,NA,0.22,35100,943,26111,1.34426103940868,26162.33494,"Professional"
"3457","High",0.7584,NA,"Suburb:Large","Southeast",12500,0.2985,NA,0.1837,35100,697,26553,1.32188453282115,26162.33494,"Professional"
"3458","High",0.4371,NA,"City:Large","Far West",23312,0.3813,NA,0.4222,36700,2227,28133,1.30451782604059,22274.81682,"Professional"
"3459","High",NA,NA,"City:Large","Plains",31075.5,0.129,NA,0.1226,46200,766,27297,1.69249368062424,25192.24054,"Professional"
"3460","High",NA,NA,"City:Small","Southeast",31075.5,0.1441,NA,0.0727,46200,1598,26161,1.76598753870265,25192.24054,"Professional"
"3461","High",NA,NA,"City:Small","Great Lakes",31075.5,0.2159,NA,0.0845,46200,1356,26818,1.72272354388843,25192.24054,"Professional"
"3462","High",NA,NA,"City:Large","Southeast",31075.5,0.1603,NA,0.1111,46200,1723,26116,1.7690304793996,25192.24054,"Professional"
"3463","High",NA,NA,"City:Small","Southeast",31075.5,0.0845,NA,0.1584,46200,719,26352,1.75318761384335,25192.24054,"Professional"
"3464","High",NA,NA,"Suburb:Large","Southwest",23312,NA,NA,0.197,36700,180,26372,1.39162748369483,22274.81682,"Professional"
"3465","High",NA,NA,"Suburb:Large","Southeast",25832,NA,NA,0.7143,25800,1683,29125,0.885836909871245,27970.90827,"Specialized"
"3466","High",NA,NA,"NA","Southeast",9500,NA,NA,0.1563,26000,442,29095,0.89362433407802,20834.98354,"Specialized"
"3467","High",0.4194,NA,"Suburb:Large","Great Lakes",12500,0.3833,NA,0.2143,35100,659,25867,1.35694127652994,26162.33494,"Professional"
"3468","High",0.7687,NA,"Suburb:Large","Mid East",12500,NA,NA,0.1404,35100,480,25992,1.35041551246537,26162.33494,"Specialized"
"3469","High",0.3137,506,"City:Small","Mid East",19000,0.7442,470,0.8667,46200,1126,23677,1.95126071715167,60700.57286,"Specialized"
"3470","High",0.9219,NA,"NA","Southeast",41500,0.4,NA,0.2162,42400,760,30266,1.40091191435935,31997.28278,"Professional"
"3471","Low",NA,NA,"Town:Distant","Southeast",11496,NA,NA,0.4737,18200,307,20280,0.897435897435897,22393.20301,"Specialized"
"3472","Low",NA,NA,"Suburb:Large","Great Lakes",23125,NA,NA,0.5333,26700,321,20856,1.28020713463751,13298.8412,"Specialized"
"3473","High",NA,NA,"Suburb:Large","Plains",9500,NA,NA,0.6429,19900,274,36299,0.548224468993636,16285.6503,"Specialized"
"3474","Low",NA,NA,"City:Small","Southeast",5743,NA,NA,NA,19800,29,15534,1.27462340672074,16683.78928,"Specialized"
"3475","Low",NA,NA,"City:Midsize","Far West",18950,NA,NA,0.4643,25500,1150,19720,1.29310344827586,23619.10746,"Specialized"
"3476","High",0.5,NA,"NA","Southwest",31165,0.4773,NA,NA,29700,166,27046,1.09812911336242,23812.39542,"Professional"
"3477","High",0.598,NA,"NA","Southwest",31395,0.5208,NA,NA,29700,261,27106,1.09569836936472,23102.11208,"Professional"
"3478","High",NA,NA,"City:Small","Plains",28940,0.2933,NA,0.2121,30400,402,29056,1.04625550660793,38552.21012,"Professional"
"3479","High",NA,NA,"City:Midsize","Plains",31929,0.2857,NA,0.1,32100,568,24046,1.33494136238875,23871.03276,"Professional"
"3480","Low",NA,NA,"Suburb:Large","Southeast",9500,NA,NA,0.5,24200,912,23242,1.04121848377936,18853.38227,"Specialized"
"3481","High",NA,NA,"City:Large","Southwest",9500,NA,NA,0.5085,22700,1252,26655,0.851622584880885,17062.39171,"Specialized"
"3482","High",0.8834,NA,"NA","Mid East",41500,0.2913,NA,0.1184,42400,2015,31846,1.33140739810337,31997.28278,"Professional"
"3483","High",NA,NA,"City:Large","Great Lakes",19000,NA,NA,NA,16600,100,40314,0.411767624150419,30228.37333,"Specialized"
"3484","High",0.5646,NA,"City:Large","Far West",25499,0.8085,NA,0.3333,44200,1111,39561,1.11726194990015,62688.89114,"Specialized"
"3485","High",NA,NA,"Rural:Fringe","Mid East",16000,NA,NA,1,35200,111,24353,1.44540713669774,37145.1241,"Specialized"
"3486","High",0.4922,603,"City:Small","Far West",24821.5,0.5417,585,0.5072,72800,846,32726,2.22453095398154,66915.07629,"Specialized"
"3487","High",NA,NA,"Suburb:Large","Southeast",9099.5,NA,NA,0.6875,22700,441,25714,0.882787586528739,20568.92057,"Specialized"
"3488","High",NA,NA,"NA","Great Lakes",31075.5,0.1,NA,0.1538,46200,164,26352,1.75318761384335,25192.24054,"Specialized"
"3489","High",NA,NA,"NA","Plains",31075.5,0.1282,NA,0.2,46200,159,26329,1.75471913099624,25192.24054,"Professional"
"3490","High",NA,NA,"City:Large","Southeast",31075.5,0.0994,NA,0.1939,46200,989,27021,1.70978128122571,25192.24054,"Professional"
"3491","High",0.7869,NA,"Suburb:Large","Southeast",12500,0.3607,NA,0.2,35100,636,26927,1.30352434359565,26162.33494,"Professional"
"3492","High",0.6591,NA,"Suburb:Large","Great Lakes",12500,0.3134,NA,0.1757,35100,507,26485,1.32527845950538,26162.33494,"Professional"
"3493","High",NA,NA,"City:Large","Great Lakes",31075.5,0.0526,NA,0.0673,46200,579,27068,1.70681247229201,25192.24054,"Professional"
"3494","Low",NA,NA,"City:Large","Other",NA,0.8824,NA,1,15500,1488,9311,1.66469766942326,7725.775352,"Professional"
"3495","High",NA,NA,"Suburb:Large","Southeast",15042,NA,NA,0.85,27500,1345,26776,1.02703913952794,33721.84441,"Specialized"
"3496","Low",NA,NA,"City:Midsize","Southeast",20000,NA,NA,0.26,21600,488,21401,1.0092986309051,19785.75023,"Specialized"
"3497","High",0.4318,NA,"City:Large","Great Lakes",31614,0.1889,NA,NA,26500,703,26552,0.998041578788792,21312.51033,"Professional"
"3498","High",NA,NA,"Suburb:Large","Southeast",9500,NA,NA,0.3478,22400,573,27276,0.821234785159114,17418.21024,"Specialized"
"3499","High",NA,NA,"City:Large","Southeast",37500,0.3333,NA,0.1016,45700,1626,31554,1.44831083222412,25985.357,"Professional"
"3500","High",NA,NA,"Suburb:Large","Mid East",37500,0.2632,NA,0.1145,45700,2236,31329,1.45871237511571,25985.357,"Professional"
"3501","High",NA,NA,"City:Large","Southwest",9500,NA,NA,0.4375,22400,652,35987,0.622446994748103,17057.23023,"Specialized"
"3502","High",NA,NA,"City:Midsize","Southeast",31075.5,0.1006,NA,0.1325,46200,1089,27053,1.70775884375116,25192.24054,"Professional"
"3503","High",NA,NA,"City:Large","Southeast",31075.5,0.1538,NA,0.2,46200,1264,27175,1.70009199632015,25192.24054,"Professional"
"3504","High",NA,NA,"NA","Great Lakes",31075.5,0.15,NA,0.1071,46200,189,27387,1.6869317559426,25192.24054,"Professional"
"3505","High",NA,NA,"City:Midsize","Southeast",31075.5,0.0968,NA,0.2049,46200,919,26260,1.75932977913176,25192.24054,"Professional"
"3506","High",0.9158,NA,"NA","Far West",41500,0,NA,0.1111,42400,382,31116,1.36264301324078,31997.28278,"Professional"
"3507","High",0.5991,NA,"City:Midsize","Far West",9500,NA,NA,0.4528,28400,1039,26482,1.07242655388566,23463.02467,"Specialized"
"3508","High",1,NA,"NA","Far West",41500,0,NA,NA,42400,213,32865,1.29012627415183,31997.28278,"Professional"
"3509","Low",0.9296,NA,"Suburb:Large","Other",5500,0.2468,NA,0.2222,16300,1476,16216,1.00518006906759,12903.46409,"Professional"
"3510","High",0.4353,NA,"NA","Southwest",35105,0.5821,NA,NA,31200,200,26790,1.16461366181411,28628.1237,"Professional"
"3511","High",0.6154,NA,"Suburb:Large","Great Lakes",9500,NA,NA,0.5,19800,336,25970,0.762418174817097,16300.08909,"Specialized"
"3512","High",NA,NA,"City:Large","Rocky Mountains",29500,0.0953,NA,0.0122,46000,22276,26217,1.7545867185414,26913.69725,"Professional"
"3513","Low",NA,NA,"Suburb:Large","Great Lakes",21442.5,0.116,NA,0.0725,23900,3937,17623,1.35618226181694,28927.12761,"Professional"
"3514","High",NA,NA,"City:Midsize","Southeast",21895,0.6,NA,0.3095,21300,465,29875,0.712970711297071,19088.09767,"Professional"
"3515","Low",NA,NA,"City:Large","Other",3750,NA,NA,NA,14300,878,14637,0.976976156316185,17327.85664,"Specialized"
"3516","High",0.566,NA,"City:Large","Southwest",15166,0.5,NA,0.1364,28200,491,33203,0.849320844502003,23113.01689,"Professional"
"3517","High",NA,NA,"Suburb:Large","Southeast",9500,NA,NA,NA,18000,153,27470,0.655260283946123,16160.31689,"Specialized"
"3518","Low",NA,NA,"NA","Mid East",14229.5,NA,NA,0.1842,33300,2910,11015,3.02315024965956,43790.31906,"Specialized"
"3519","High",0.9794,NA,"City:Small","Great Lakes",32303,0.2758,NA,0.0386,37300,14686,24542,1.51984353353435,25143.8829,"Professional"
"3520","High",0.5303,NA,"City:Large","Southeast",31165,0.2917,NA,NA,29700,581,27184,1.09255444379047,23812.39542,"Professional"
"3521","High",0.7244,NA,"City:Small","Plains",12500,0.1746,NA,0.1774,35100,523,26747,1.31229670617265,26162.33494,"Professional"
"3522","Low",NA,NA,"City:Midsize","Southeast",19339,NA,NA,0.4407,23100,670,23413,0.986631358646906,19415.04647,"Specialized"
"3523","High",NA,NA,"City:Large","Far West",17375,NA,NA,0.8667,29100,803,29263,0.994429826060213,30960.28167,"Specialized"
"3524","Low",NA,NA,"City:Small","Great Lakes",31000,0.3333,NA,0.0988,24100,849,22634,1.06476981532208,27211.82211,"Professional"
"3525","High",1,NA,"City:Large","Southwest",32303,0.1333,NA,0.2121,37300,461,27542,1.35429525815119,25143.8829,"Professional"
"3526","Low",NA,NA,"City:Large","Southwest",9500,NA,NA,0.0769,26500,520,23518,1.12679649630071,21731.68845,"Specialized"
"3527","High",NA,NA,"City:Large","Southwest",9500,NA,NA,0.4375,23300,553,26603,0.875841070555952,20285.43684,"Specialized"
"3528","Low",0.728,NA,"City:Large","Southwest",9371,NA,NA,0.7353,25000,596,23191,1.07800439825794,21872.21945,"Specialized"
"3529","High",0.5614,NA,"City:Large","Southeast",9500,NA,NA,0.6061,20700,373,26298,0.787132101300479,17487.15183,"Specialized"
"3530","High",0.617,NA,"Suburb:Large","Southeast",31395,0.381,NA,NA,29700,491,27370,1.08512970405554,23102.11208,"Professional"
"3531","High",NA,NA,"City:Large","Mid East",31075.5,0.1667,NA,0.4933,46200,578,25586,1.80567497850387,25192.24054,"Professional"
"3532","High",NA,NA,"Suburb:Large","Plains",31075.5,0.0676,NA,0.1111,46200,235,28392,1.62721893491124,25192.24054,"Professional"
"3533","High",NA,NA,"Suburb:Large","Southeast",31075.5,0.0488,NA,0.1406,46200,227,26352,1.75318761384335,25192.24054,"Professional"
"3534","High",0.7731,NA,"NA","Plains",41500,0.5,NA,NA,42400,464,31710,1.33711762850836,31997.28278,"Professional"
"3535","High",NA,NA,"NA","Plains",29079,0.376,NA,0.0952,32000,269,32945,0.971315829412657,27264.06061,"Professional"
"3536","High",NA,NA,"Suburb:Large","Southeast",19000,0.3826,NA,0.3953,24300,817,26280,0.924657534246575,13243.29434,"Professional"
"3537","High",NA,NA,"Suburb:Large","Southeast",9500,NA,NA,0.1667,21000,423,30163,0.696217219772569,19304.56356,"Specialized"
"3538","High",NA,NA,"City:Small","Plains",23125,NA,NA,0.5714,26700,323,24325,1.09763617677287,13298.8412,"Specialized"
"3539","High",NA,NA,"City:Midsize","Rocky Mountains",26000,0.566,NA,0.4545,37300,341,36501,1.02188981123805,59861.55946,"Specialized"
"3540","High",0.6448,NA,"City:Large","Southeast",25618.5,0.521,NA,0.7982,33000,2505,37097,0.889559802679462,71045.29864,"Specialized"
"3541","High",NA,NA,"City:Large","Far West",31075.5,0.2159,NA,0.1304,46200,2314,27789,1.66252833855123,25192.24054,"Professional"
"3542","High",NA,NA,"Suburb:Large","Plains",23500,NA,NA,1,24500,477,24183,1.01310838192118,16480.72368,"Specialized"
"3543","Low",NA,NA,"Suburb:Large","Southeast",9500,NA,NA,0.55,24200,276,15304,1.58128593831678,18853.38227,"Specialized"
"3544","High",NA,NA,"Suburb:Midsize","Plains",28940,0.3889,NA,0.3529,30400,652,28803,1.05544561330417,38552.21012,"Professional"
"3545","High",NA,NA,"Suburb:Large","Plains",28940,0.3111,NA,0.3929,30400,255,32463,0.936450728521702,38552.21012,"Professional"
"3546","High",0.7113,NA,"Suburb:Large","Great Lakes",27000,0.4,NA,0.3158,30400,726,35241,0.862631593882126,42176.99936,"Professional"
"3547","High",NA,NA,"City:Small","Rocky Mountains",24815,0.3719,NA,0.1905,25600,228,26249,0.975275248580898,23407.67058,"Professional"
"3548","High",NA,NA,"NA","Plains",31075.5,0.1273,NA,0.1111,46200,143,26352,1.75318761384335,25192.24054,"Professional"
"3549","High",NA,NA,"City:Midsize","Plains",31075.5,0.1,NA,0.6,46200,33,27312,1.69156414762742,25192.24054,"Specialized"
"3550","High",NA,NA,"City:Large","Southwest",31075.5,0.2021,NA,0.0597,46200,1015,27552,1.67682926829268,25192.24054,"Specialized"
"3551","High",NA,NA,"City:Large","Southwest",31075.5,0.122,NA,0.12,46200,624,26998,1.71123786947181,25192.24054,"Professional"
"3552","High",NA,NA,"Suburb:Large","Southeast",31075.5,0.0339,NA,0.1364,46200,545,25929,1.78178873076478,25192.24054,"Specialized"
"3553","High",NA,NA,"City:Large","Southeast",31075.5,0.0682,NA,0.122,46200,450,27312,1.69156414762742,25192.24054,"Professional"
"3554","High",NA,NA,"City:Large","Far West",25832,0.1389,NA,0.0896,25800,711,26434,0.976015737308012,27970.90827,"Specialized"
"3555","High",NA,NA,"Suburb:Large","Far West",25832,0.4068,NA,0.0833,25800,436,27154,0.950136259851219,27970.90827,"Specialized"
"3556","High",NA,NA,"City:Large","Southeast",31000,0.4783,NA,0.125,24100,538,25552,0.943174702567314,27211.82211,"Specialized"
"3557","High",NA,NA,"Suburb:Large","Southeast",16514,NA,NA,0.6279,24400,1553,28275,0.862953138815208,33483.05554,"Specialized"
"3558","High",NA,NA,"Suburb:Large","Plains",15042,NA,NA,0.8182,27500,1005,31407,0.875600980673098,33721.84441,"Specialized"
"3559","Low",NA,NA,"City:Midsize","Southeast",21740,NA,NA,0.4483,18100,503,16557,1.09319321133056,17611.51503,"Specialized"
"3560","High",0.8547,NA,"City:Large","Plains",12500,0.386,NA,0.1918,35100,642,26412,1.32894139027715,26162.33494,"Professional"
"3561","High",0.8074,NA,"Suburb:Large","Southeast",12500,0.2295,NA,0.2143,35100,501,26591,1.31999548719492,26162.33494,"Professional"
"3562","High",0.898,NA,"Suburb:Large","Mid East",12500,0.2375,NA,0.2468,35100,1190,26170,1.34123041650745,26162.33494,"Professional"
"3563","High",0.4926,NA,"Suburb:Large","Great Lakes",12500,0.3667,NA,0.2041,35100,474,27080,1.29615952732644,26162.33494,"Professional"
"3564","High",0.5444,NA,"City:Midsize","Southeast",44404.5,NA,NA,NA,27200,469,29361,0.926398964612922,23717.62536,"Professional"
"3565","High",NA,NA,"City:Large","Southwest",16111,0.6473,NA,0.2,27600,300,27371,1.00836651930876,16062.49254,"Professional"
"3566","High",0.5068,NA,"Suburb:Large","Rocky Mountains",25220,NA,NA,0.35,26600,596,33315,0.79843914152784,24294.36597,"Specialized"
"3567","High",NA,NA,"Suburb:Large","Far West",23312,0,NA,0.0147,36700,199,25924,1.41567659311835,22274.81682,"Professional"
"3568","High",NA,NA,"Suburb:Large","Southeast",15166,0.5,NA,0.1226,28200,984,29366,0.960294217802901,23113.01689,"Professional"
"3569","Low",NA,NA,"Suburb:Large","Far West",18950,NA,NA,0.5366,25500,616,19074,1.33689839572193,23619.10746,"Specialized"
"3570","Low",NA,NA,"City:Small","Southeast",9500,NA,NA,0.68,20800,502,6157,3.37826863732337,23347.35889,"Specialized"
"3571","Low",0.6422,NA,"NA","Great Lakes",26250,0.3333,NA,0.5,21500,140,19510,1.10199897488467,23440.97455,"Specialized"
"3572","High",NA,NA,"Suburb:Large","Rocky Mountains",18390,0.6129,NA,0.194,27300,385,26178,1.04286041714417,25231.14106,"Professional"
"3573","High",NA,NA,"Suburb:Large","Southeast",21177,0.1667,NA,0.2093,20200,227,25694,0.786175760878026,16920.89137,"Professional"
"3574","High",0.9492,NA,"NA","Southwest",41500,NA,NA,NA,42400,177,32326,1.31163769102271,31997.28278,"Professional"
"3575","Low",NA,NA,"City:Midsize","Rocky Mountains",18390,NA,NA,0.2222,27300,218,21465,1.27183787561146,25231.14106,"Specialized"
"3576","High",NA,NA,"City:Midsize","Southeast",31075.5,0.1831,NA,0.1125,46200,638,27035,1.70889587571666,25192.24054,"Professional"
"3577","High",NA,NA,"City:Midsize","Far West",31075.5,0.1628,NA,0.1429,46200,367,26694,1.73072600584401,25192.24054,"Professional"
"3578","High",NA,NA,"City:Midsize","Plains",28940,NA,NA,0.2727,30400,441,31339,0.970037333673697,38552.21012,"Professional"
"3579","Low",NA,NA,"City:Small","Southeast",27813,0.3617,NA,1,43000,1736,13940,3.08464849354376,48146.82509,"Professional"
"3580","High",NA,NA,"City:Large","Great Lakes",15166,NA,NA,0.2283,28200,942,35265,0.799659719268396,23113.01689,"Professional"
"3581","High",NA,NA,"NA","Far West",18950,NA,NA,0.325,25500,1037,24664,1.03389555627635,23619.10746,"Specialized"
"3582","Low",NA,NA,"City:Small","Far West",18950,NA,NA,NA,25500,141,16558,1.54004106776181,23619.10746,"Specialized"
"3583","High",NA,NA,"City:Large","Great Lakes",20000,NA,NA,0.4535,24200,1013,28688,0.843558282208589,25836.80754,"Specialized"
"3584","High",0.8306,NA,"City:Large","Southeast",12500,NA,NA,0.1186,35100,636,26372,1.33095707568633,26162.33494,"Professional"
"3585","High",0.8112,NA,"Suburb:Large","Far West",12500,NA,NA,0.1351,35100,559,24925,1.40822467402207,26162.33494,"Professional"
"3586","High",0.7523,NA,"Suburb:Large","Mid East",12500,NA,NA,0.16,35100,273,25556,1.37345437470653,26162.33494,"Specialized"
"3587","High",0.89,NA,"Suburb:Large","Great Lakes",12500,NA,NA,0.0952,35100,760,25412,1.38123721076657,26162.33494,"Professional"
"3588","High",0.7798,NA,"City:Large","Southeast",12500,NA,NA,0.1094,35100,379,25992,1.35041551246537,26162.33494,"Professional"
"3589","High",0.8065,NA,"Suburb:Large","Great Lakes",12500,NA,NA,0.1091,35100,467,26689,1.31514856307842,26162.33494,"Professional"
"3590","High",0.7255,NA,"City:Large","Southwest",12500,NA,NA,0.1739,35100,450,27366,1.2826134619601,26162.33494,"Professional"
"3591","High",0.614,NA,"City:Large","Southwest",12500,NA,NA,0.1579,35100,593,27442,1.27906129290868,26162.33494,"Professional"
"3592","High",NA,NA,"City:Large","Plains",31075.5,0.1,NA,0.2308,46200,62,26352,1.75318761384335,25192.24054,"Specialized"
"3593","High",NA,NA,"City:Small","Southeast",31075.5,0.0794,NA,0.0899,46200,671,26352,1.75318761384335,25192.24054,"Professional"
"3594","High",NA,NA,"NA","Great Lakes",31075.5,0,NA,NA,46200,0,25663,1.80025717959709,25192.24054,"Specialized"
"3595","High",NA,NA,"NA","Great Lakes",31075.5,0,NA,0.125,46200,187,25987,1.77781198291453,25192.24054,"Professional"
"3596","High",NA,NA,"Suburb:Large","Southeast",31075.5,0.1111,NA,0.1111,46200,914,26352,1.75318761384335,25192.24054,"Professional"
"3597","High",0.6436,NA,"City:Midsize","Far West",23312,NA,NA,0.3571,36700,1856,31412,1.16834330828983,22274.81682,"Professional"
"3598","Low",NA,NA,"City:Large","Plains",31929,NA,NA,0.0714,32100,525,20947,1.53243901274646,23871.03276,"Professional"
"3599","High",NA,NA,"Suburb:Large","Great Lakes",20000,NA,NA,0.1556,25000,342,24217,1.032332658876,25836.85183,"Specialized"
"3600","High",0.5817,NA,"Suburb:Large","Southeast",44404.5,NA,NA,NA,27200,442,29306,0.92813758274756,23717.62536,"Professional"
"3601","Low",NA,NA,"City:Large","Southeast",20000,NA,NA,0.2623,21600,499,18904,1.1426153195091,19785.75023,"Specialized"
"3602","Low",0.7854,NA,"City:Midsize","Great Lakes",23108,NA,NA,0.1522,29700,1946,22630,1.31241714538224,32053.37114,"Specialized"
"3603","High",NA,NA,"City:Large","Rocky Mountains",23312,NA,NA,0.0595,36700,133,25475,1.44062806673209,22274.81682,"Professional"
